id_koi,f18_ror,f18_steff_err2,f18_prad,f18_steff,f18_srad_err,f18_smass_err1,f18_srho_err2,f18_steff_err1,f18_ror_err2,f18_ror_err1,f18_period,f18_srho_err1,f18_smass,f18_prad_err,f18_srad,id_koi,id_koicand,f18_srho,f18_smass_err2,id_kic,v18_Kepler,v18_ecc,v18_period,v18_prad,v18_rovera,v18_ror,v18_smass,v18_srad,v18_srho,v18_steff,v18_smet,v18_kepmag,v18_relrho,v18_impact,v18_ld1,v18_ld2,v18_ecc_err1,v18_ecc_err2,v18_period_err1,v18_period_err2,v18_prad_err1,v18_prad_err2,v18_rovera_err1,v18_rovera_err2,v18_ror_err1,v18_ror_err2,v18_smass_err1,v18_smass_err2,v18_srad_err1,v18_srad_err2,v18_srho_err1,v18_srho_err2,v18_steff_err1,v18_steff_err2,v18_smet_err1,v18_smet_err2,v18_relrho_err1,v18_relrho_err2,v18_impact_err1,v18_impact_err2,v18_ld1_err1,v18_ld1_err2,v18_ld2_err1,v18_ld2_err2,v18_sample,dr25_BB1_cum,dr25_BB1_cum_err1,dr25_BB1_cum_err2,dr25_EP1_cum,dr25_EP1_cum_err1,dr25_EP1_cum_err2,dr25_PE1_cum,dr25_PE1_cum_err1,dr25_PE1_cum_err2,dr25_RD1_cum,dr25_RD1_cum_err1,dr25_RD1_cum_err2,dr25_RHO_cum,dr25_RHO_cum_err1,dr25_RHO_cum_err2,dr25_TAU1_cum,dr25_TAU1_cum_err1,dr25_TAU1_cum_err2,dr25_ZPT_cum,dr25_ZPT_cum_err1,dr25_ZPT_cum_err2,fgraz,f18_tau0,dr25_tau,multi,x,dr25_prad,dr25_prad_err
2367,0.008812,60,1.383,6065,0.035,0.021,-0.02,60,-0.000571,0.000166,6.89208596,0.01,1.205,0.066,1.436,2367,K02367.01,0.41,-0.027,9086251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319379431576,0.29204347375,-0.219047667753,64.6328907145,0.00416328859713,-0.00394242779015,6.89212457368,3.25296732964e-05,-3.50722048923e-05,0.00847433552438,0.000404084564046,-0.000361801030884,10.4367325952,3.70277749776,-4.24274887122,1.64879349798,0.112224424669,-0.124988611695,-1.70020529062e-07,2.22376264958e-06,-2.2847615908e-06,0.0,5.21554923971,1.64879349798,True,6.89208596,1.32643689362,0.0681026771451
2372,0.008577,60,1.346,5941,0.036,0.027,-0.02,60,-0.00026,0.000358,5.34982412,0.02,1.019,0.058,1.437,2372,K02372.01,0.35,-0.025,12254909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311906906622,0.302848689845,-0.212960811915,66.8832364722,0.00417714348207,-0.00419613943514,5.34979241913,2.57250320361e-05,-2.50032085338e-05,0.00868449979138,0.000371742813919,-0.000271204399577,0.535645764625,0.099313605639,-0.221312400334,4.13126662405,0.120277950818,-0.112403794795,-1.13940392841e-07,1.91776149803e-06,-1.88275869512e-06,0.0,5.05283279434,4.13126662405,False,5.34982412,1.36027925582,0.0608010768618
2389,0.01156,60,1.751,5832,0.038,0.026,-0.02,60,-0.00067,0.000122,22.9221266,0.02,0.98,0.077,1.387,2389,K02389.01,0.38,-0.025,8494617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319532868978,0.274933490468,-0.216190247236,66.6651695347,0.00911663301009,-0.00960088082518,22.9221800816,0.000291243939337,-0.000236791115682,0.0109573694243,0.000420987610426,-0.000317335846806,0.326581625777,0.0631033442012,-0.123771090499,7.92110481275,0.234007129598,-0.270128130885,-5.6558326357e-07,3.0001770126e-06,-2.90430451945e-06,0.0,7.98487662861,7.92110481275,False,22.9221266,1.65656798167,0.0719354012177
2399,0.009377,60,0.759,5066,0.02,0.02,-0.1,60,-0.000328,0.000502,1.916944254,0.07,0.797,0.039,0.742,2399,K02399.01,1.92,-0.03,11461433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329227120287,0.306525887962,-0.225463216835,65.4675689799,0.00246430524665,-0.00242244207145,1.91694306046,6.02963244623e-06,-6.26185404951e-06,0.00938649203005,0.000566790392407,-0.000404238975266,5.03634095493,1.59694470883,-2.18509116988,1.36530342966,0.0849035552729,-0.0849811806067,-5.21310722961e-07,2.56896025091e-06,-2.55388726735e-06,0.0,2.03491930515,1.36530342966,,1.916944254,0.759160702406,0.0442792186892
2403,0.009677,60,1.248,6125,0.031,0.032,-0.05,60,-0.000247,0.000466,13.32351601,0.04,1.179,0.056,1.181,2403,K02403.01,0.74,-0.034,2142522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317230151086,0.29482965711,-0.219251308632,67.0342159441,0.00642321547964,-0.00640872513245,13.3235781567,0.000100450971804,-0.000100052313236,0.0100022659918,0.000482190014127,-0.000425381930064,1.64538978249,0.408477345764,-0.646890810026,3.82253317495,0.181960811278,-0.175360491768,-1.68737433323e-07,3.48534514097e-06,-3.53611255318e-06,0.0,5.33629892754,3.82253317495,,13.32351601,1.28758169886,0.0674880896454
2407,0.012966,60,2.066,6000,0.061,0.03,-0.04,60,-0.000368,0.000521,17.2923453,0.04,1.208,0.11,1.46,2407,K02407.01,0.4,-0.035,12120484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319704558658,0.311028446835,-0.222777072728,68.7544038499,0.00637191094989,-0.00630178780412,17.2922620225,0.000133093383283,-0.000131711912957,0.0131596348514,0.000598691771184,-0.000404300692218,0.408976864733,0.0745986097512,-0.179038699666,6.6820340351,0.167383219116,-0.159924127749,-1.15421435041e-07,4.14588900769e-06,-4.10945870001e-06,0.0,7.14566101255,6.6820340351,False,17.2923453,2.09422429025,0.118428487267
2408,0.021983,60,2.204,5485,0.024,0.03,-0.06,60,-0.00111,0.00365,94.2887577,0.07,0.858,0.245,0.915,2408,K02408.01,1.13,-0.025,6429812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324495437262,0.295436954647,-0.224163716833,99.5071653142,0.00595051116755,-0.00597259945138,94.2893706966,0.000677472216992,-0.000646651297259,0.0206523418504,0.00102266745369,-0.00070323361118,10.8906882521,2.38220441278,-4.59296855685,3.92152611381,0.149055735595,-0.156754669724,-1.6572407761e-06,1.11778320585e-05,-1.08387194072e-05,0.0,8.89689087491,3.92152611381,False,94.2887577,2.05976131445,0.101618334073
2414,0.011242,60,1.986,5541,0.042,0.015,-0.01,60,-0.00028,0.000501,22.5965999,0.01,0.882,0.086,1.617,2414,K02414.01,0.21,-0.014,8611832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304507905018,0.278108664655,-0.206846919209,73.4273939622,0.00835258983936,-0.00789443401078,22.5967766179,0.000208827931697,-0.000247472031962,0.0109604459017,0.000454598451096,-0.000338410035209,0.702793376836,0.131654792068,-0.258628425862,6.1193545922,0.180784189022,-0.175860476186,-1.04577777766e-07,2.62737300911e-06,-2.67491863272e-06,0.0,9.68394633516,6.1193545922,,22.5965999,1.93181147151,0.0860328156996
2414,0.012116,60,2.139,5541,0.042,0.015,-0.01,60,-0.000419,0.000597,45.3485277,0.01,0.882,0.105,1.617,2414,K02414.02,0.21,-0.014,8611832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323511270993,0.291323923394,-0.227528344499,75.2513466493,0.00796831934103,-0.00730046876808,45.3486185629,0.000393730996599,-0.00040753212928,0.0117188938844,0.000589461867931,-0.00047694879549,3.0182514585,0.748767195205,-1.22703299232,4.68663750443,0.214078972299,-0.186509209837,-4.53447487462e-08,2.433672613e-06,-2.47693135334e-06,0.0,12.2149700365,4.68663750443,False,45.3485277,2.06549020381,0.108214071898
2426,0.007676,60,0.779,5327,0.025,0.027,-0.05,60,-0.000304,0.000479,4.16055856,0.06,0.871,0.045,0.929,2426,K02426.01,1.1,-0.02,8081899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324908884671,0.295081845436,-0.222295755426,65.269981049,0.00506395051325,-0.00507381109135,4.16058408348,2.65787898037e-05,-2.7149990979e-05,0.00799595334637,0.000441551577229,-0.000352345542374,1.67383610693,0.567848456522,-0.681395987513,2.55240382998,0.168848112849,-0.168511856411,-2.12525628621e-07,2.17958694733e-06,-2.21498642489e-06,0.0,3.1722257904,2.55240382998,,4.16055856,0.809678231806,0.0457212223386
2440,0.010978,60,1.578,5670,0.039,0.036,-0.03,60,-0.000327,0.000794,4.8663815,0.03,1.093,0.093,1.317,2440,K02440.01,0.49,-0.033,5339567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319456374801,0.310571495655,-0.219218445353,67.0156237952,0.00408263026819,-0.00419791601973,4.86638666453,2.54931621493e-05,-2.44006688437e-05,0.0110444500603,0.000582263833959,-0.000465127822187,2.87212180619,0.884654954159,-1.21955274157,2.25236063922,0.143024440487,-0.127642554046,-2.05135542118e-07,3.94521692028e-06,-3.95730754964e-06,0.0,4.37637435513,2.25236063922,,4.8663815,1.58546393951,0.0886343403256
2443,0.00932,60,1.144,5789,0.03,0.019,-0.03,60,-0.000218,0.000508,6.79164786,0.03,0.85,0.054,1.124,2443,K02443.01,0.61,-0.013,9209624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331799521817,0.285926545844,-0.229780569029,69.4889841523,0.00616729459392,-0.0065219099332,6.79162386804,4.46782699219e-05,-4.41372957694e-05,0.00942879316075,0.000436914329991,-0.000361815264166,1.3352732436,0.3423507376,-0.550126168949,3.26286203787,0.149505491097,-0.143059622602,-9.04068670802e-08,2.12708750048e-06,-2.12219253751e-06,0.0,4.54631526537,3.26286203787,True,6.79164786,1.15517802288,0.0578327536256
2443,0.00919,60,1.128,5789,0.03,0.019,-0.03,60,-0.00064,0.000307,11.8377261,0.03,0.85,0.066,1.124,2443,K02443.02,0.61,-0.013,9209624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319802877665,0.28385175325,-0.219826938451,75.2089084396,0.00863336078831,-0.00816388054015,11.8377215433,0.000103594686285,-0.000107875937591,0.00896712816491,0.000505210747724,-0.000443218709762,2.41827672224,0.758498111803,-0.944420953145,3.2114311514,0.201897698144,-0.197534889271,-2.52843083824e-07,2.00483757449e-06,-2.04770438413e-06,0.0,5.47130078795,3.2114311514,False,11.8377261,1.09861667425,0.0650791115291
2462,0.008303,60,1.547,5975,0.043,0.033,-0.02,60,-0.000532,0.001535,12.14692791,0.01,1.228,0.196,1.708,2462,K02462.01,0.26,-0.084,5042210,K02462.01,0.0550668005193,12.1453321315,1.48984955672,0.0727968351036,0.0079875874589,1.19,1.71,0.332438692176,6007.0,0.05,11.821,1.05692314923,0.356107031939,0.406424465552,0.222035240772,0.299484200418,-0.0550665043383,12.1460356783,-12.1460356783,1.57237330809,-1.57237330809,0.00116749475204,-0.0010971059666,0.000420912212554,-0.000401049153263,0.1,-0.1,0.04,-0.04,0.0154950237879,-0.0154950237879,120.0,-120.0,0.15,-0.15,0.268473959091,-0.344299644649,0.10580863827,-0.356095123919,0.0998740510168,-0.0951777705676,0.0986788295761,-0.0985546740168,s,0.31797498007,0.303757388114,-0.220917796157,64.5545936937,0.00624207950011,-0.00631953945322,12.1468428093,8.34176069873e-05,-8.46706948003e-05,0.00774310940133,0.000329213642512,-0.000216264319354,0.362300023468,0.067042969169,-0.153633157447,6.18416495157,0.161099907703,-0.16027453158,6.42810358734e-08,1.3583223131e-06,-1.27189593693e-06,0.0,7.33289515742,6.18416495157,,12.14692791,1.44155016346,0.062412697435
2484,0.011343,60,1.826,5711,0.037,0.017,-0.01,60,-0.000726,0.000136,68.8861915,0.01,0.873,0.083,1.473,2484,K02484.01,0.27,-0.015,10453588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317652955482,0.287350798771,-0.216939492418,93.2976766935,0.0069763385783,-0.00708819666848,68.8861199788,0.000551464262216,-0.000588743430058,0.011113290861,0.000496961003437,-0.000410663611267,2.49988076755,0.569038965864,-0.994568959625,5.78435553303,0.210649441234,-0.246269531749,-5.2546663214e-07,3.7896956591e-06,-3.85265730339e-06,0.0,12.9132009827,5.78435553303,,68.8861915,1.78431664076,0.0855441575027
2488,0.01004,60,1.547,5994,0.037,0.039,-0.02,60,-0.000513,0.002182,12.4127754,0.02,1.07,0.213,1.41,2488,K02488.01,0.39,-0.03,8559152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327778675748,0.282554254101,-0.223724522505,73.3596105661,0.00676908950653,-0.0076140982636,12.4128300393,0.000106629797738,-9.42796308667e-05,0.00961536550289,0.000426017230382,-0.000347554458215,1.14323362457,0.277742823279,-0.456205632682,4.21098357717,0.178360201588,-0.171469590206,-2.7714512647e-07,2.69768175283e-06,-2.69222732339e-06,0.0,6.45227006824,4.21098357717,,12.4127754,1.47778552414,0.0709754520652
2492,0.008301,60,0.997,5627,0.03,0.01,-0.02,60,-0.000247,0.000359,0.984940167,0.03,0.834,0.046,1.099,2492,K02492.01,0.66,-0.007,11752632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324874163007,0.29920485159,-0.222194875605,66.3181863088,0.00254450857523,-0.00273077088883,0.984941274743,3.15741807266e-06,-3.04224033076e-06,0.00834115992688,0.000399967679942,-0.000279175333808,0.960742891592,0.211543138304,-0.381450796231,1.90715419347,0.080940681541,-0.0797699906882,-8.44451937371e-08,1.65639660216e-06,-1.61941271138e-06,0.0,2.32666082821,1.90715419347,,0.984940167,0.999195888801,0.0489757690864
2498,0.009599,60,0.852,5128,0.022,0.025,-0.05,60,-0.000833,0.000335,13.0600422,0.07,0.787,0.056,0.813,2498,K02498.02,1.5,-0.015,5959719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32796300623,0.288648581352,-0.225992816898,77.3284091129,0.00637379286952,-0.006906356472,13.0601100746,0.000123416633331,-0.000115766631971,0.00935218683474,0.000588629627198,-0.000503256669058,3.61551567157,1.51836099771,-1.51353586601,2.88133316788,0.25399546468,-0.242365210637,-1.39220031659e-08,2.30391850875e-06,-2.26956110974e-06,0.0,4.18853562921,2.88133316788,,13.0600422,0.828762740735,0.0533250333191
2498,0.009275,60,0.822,5128,0.022,0.025,-0.05,60,-0.000403,0.00052,6.73811219,0.07,0.787,0.046,0.813,2498,K02498.01,1.5,-0.015,5959719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.319845678238,0.295259519606,-0.22105799623,66.3323287484,0.00561632753119,-0.00618591360585,6.73806778888,4.66235125209e-05,-4.36746584969e-05,0.008814641409,0.000520853502078,-0.00043084128792,2.80673210267,0.897096817761,-1.10008075171,2.52639109532,0.161359391026,-0.1545539665,-2.20873861693e-07,2.43381083225e-06,-2.29629395445e-06,0.0,3.3593874844,2.52639109532,,6.73811219,0.781127077742,0.0471693626889
2503,0.012194,60,1.019,4885,0.021,0.023,-0.08,60,-0.000529,0.000522,14.8200454,0.08,0.819,0.052,0.766,2503,K02503.01,1.81,-0.025,8631504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295129399382,0.26923203649,-0.205320072199,66.3973322875,0.0053715955226,-0.0057848965546,14.8201113997,0.000124403957377,-0.000111281111822,0.0121910130898,0.000573741905443,-0.000435867873926,1.75972033776,0.458905988215,-0.586639219755,3.88223258499,0.219466510113,-0.194418999215,1.5186664592e-07,4.34031987133e-06,-4.21791803661e-06,0.0,4.10362902949,3.88223258499,,14.8200454,1.01787644692,0.0505486976606
2522,0.013585,60,1.132,4983,0.02,0.008,-0.06,60,-0.000644,0.00068,5.60401852,0.05,0.843,0.063,0.763,2522,K02522.01,1.86,-0.02,9177629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314214881532,0.280240251997,-0.212952129612,66.8247429388,0.00178167784092,-0.00178629180174,5.60402573129,1.19419757336e-05,-1.18809684846e-05,0.0137278619717,0.000757345835558,-0.000546365607789,39.7523174192,12.7639880461,-15.3463590022,0.986535187675,0.0691148499695,-0.0673084564166,-3.14041915603e-07,4.06248258007e-06,-4.026268818e-06,0.0,2.94062726449,0.986535187675,True,5.60401852,1.1417050966,0.061924523348
2530,0.012727,60,2.408,5937,0.051,0.036,-0.02,60,-0.000289,0.00061,37.3331536,0.01,1.257,0.109,1.732,2530,K02530.01,0.24,-0.089,9011825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314394586251,0.289905855302,-0.218009645169,95.9061556637,0.00806784386842,-0.00686412554143,37.3330103136,0.000334909100665,-0.000398358457502,0.0125346153074,0.000581022240825,-0.000408517844039,0.666697627214,0.125423429074,-0.26417098923,7.33614517591,0.204885051809,-0.18352505077,-1.8721766891e-07,4.27463463157e-06,-4.17582785343e-06,0.0,10.9497848392,7.33614517591,,37.3331536,2.36638495465,0.116533659589
2534,0.010624,60,1.331,6099,0.036,0.036,-0.06,60,-0.000268,0.000415,3.0255955,0.05,1.103,0.059,1.147,2534,K02534.01,0.75,-0.034,1996180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317816598075,0.300591195641,-0.220337387441,67.3674466677,0.00353370047729,-0.0035609963832,3.02558520467,1.2412388716e-05,-1.22719314732e-05,0.0105144015278,0.00041249083064,-0.000304317175169,0.882609114115,0.182027558109,-0.360018876,2.8787386506,0.0946964786341,-0.0900819565475,-1.250732679e-07,1.86063811465e-06,-1.87178955344e-06,0.0,3.24111400704,2.8787386506,True,3.0255955,1.31454202221,0.060910494063
2534,0.009018,60,1.128,6099,0.036,0.036,-0.06,60,-0.000481,0.000539,5.42200756,0.05,1.103,0.073,1.147,2534,K02534.02,0.75,-0.034,1996180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300547493831,0.282032092541,-0.208797513072,66.4599523872,0.00842218221666,-0.00873220114593,5.42203588749,6.56654789513e-05,-6.96407949734e-05,0.0081811872702,0.000515945776947,-0.000466306585664,1.72683922952,0.612313474632,-0.676413196646,2.7745713408,0.230712931522,-0.202386933179,-1.02287140982e-07,1.8095002473e-06,-1.80384340856e-06,0.0,3.93680640676,2.7745713408,False,5.42200756,1.02283657608,0.0692879157937
2545,0.005612,60,1.32,6198,0.06,0.034,-0.01,60,-0.000212,0.00022,6.98152703,0.01,1.487,0.062,2.157,2545,K02545.01,0.15,-0.047,9696358,Kepler-1274,0.0284592409801,6.98155651858,1.43961467287,0.126225684773,0.00611029015873,1.38,2.16,0.192983478085,6131.0,0.13,11.752,1.17073564584,0.0583402811792,0.383448142375,0.218715058448,0.340251065658,-0.0284590358926,6.98176495925,-6.98176495925,1.51100287121,-1.51100287121,0.00255716199975,-0.0023654429103,0.000316504395545,-0.000281078300706,0.07,-0.07,0.04,-0.04,0.0112691082093,-0.0112691082093,75.0,-75.0,0.1,-0.1,0.336744291026,-0.317585622047,0.370763998057,-0.0583366898449,0.0978261060005,-0.0960517359432,0.0982416073673,-0.0981748556991,s,0.319803976059,0.288464810788,-0.218567739632,65.7859845472,0.00967964594656,-0.0116198979099,6.98144503605,8.5301376191e-05,-7.39264730791e-05,0.00569524712882,0.000249491721018,-0.000200221859358,0.178501736441,0.0450527005124,-0.0690993463242,6.46715496197,0.286263397544,-0.335181953461,-9.85832387414e-09,1.07213544341e-06,-1.0380502422e-06,0.0,7.32370476469,6.46715496197,,6.98152703,1.3390266382,0.0646701360805
2547,0.013638,60,1.735,5925,0.036,0.029,-0.05,60,-0.00051,0.000602,8.94343618,0.05,0.955,0.087,1.165,2547,K02547.01,0.64,-0.028,4484336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31084793244,0.298993464986,-0.212747342729,70.301663944,0.00407282354399,-0.00423290574564,8.94338688598,4.55077704551e-05,-4.48057308677e-05,0.0136463885885,0.000600453802194,-0.000503980421248,4.13782674808,1.10350215295,-1.67063190171,2.4629947631,0.132360772294,-0.124327724168,1.29267365217e-07,5.30217920137e-06,-5.38377657179e-06,0.0,4.9040239942,2.4629947631,,8.94343618,1.73288665491,0.0882310037351
2555,0.009254,60,1.117,6145,0.028,0.033,-0.05,60,-0.000416,0.001117,12.5720095,0.05,1.08,0.097,1.106,2555,K02555.01,0.8,-0.036,5350244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31464784626,0.276706759985,-0.216759004825,76.0659752583,0.0126186398593,-0.0132004721372,12.5722775899,0.000193983358081,-0.00020125395052,0.0086174901561,0.00049435744449,-0.000479983400451,0.871513427937,0.288710064983,-0.330236123157,4.60485384311,0.310302731664,-0.300020212966,-5.19000666376e-07,3.62572045907e-06,-3.59703409529e-06,0.0,5.09975538058,4.60485384311,,12.5720095,1.03887290828,0.0643503978847
2556,0.01584,60,1.482,5478,0.023,0.033,-0.09,60,-0.000764,0.002719,40.8365012,0.1,0.834,0.168,0.855,2556,K02556.01,1.37,-0.029,5374403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323816887079,0.291429474335,-0.224847874566,85.8751466505,0.00716159598775,-0.00757599922385,40.8365355319,0.000389049959708,-0.000380964397067,0.0148950534497,0.000737670986352,-0.000574265891338,2.43529039193,0.544503156639,-0.987892884545,4.88119796371,0.173688878061,-0.176917053163,-6.70515397636e-07,6.97203314795e-06,-6.85407660245e-06,0.0,6.31277668533,4.88119796371,False,40.8365012,1.38814450625,0.0716355952053
2559,0.009646,60,1.169,5860,0.028,0.035,-0.04,60,-0.000344,0.000503,9.30989826,0.04,1.057,0.058,1.11,2559,K02559.01,0.78,-0.034,6605493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307384953663,0.289383634175,-0.215434231036,69.3997639619,0.00529029238211,-0.00515091382127,9.30989346544,5.50196184061e-05,-5.47542829246e-05,0.00986364315167,0.000433983797696,-0.000358234592913,1.71478608148,0.386756300049,-0.667102255385,3.36710160481,0.135549567404,-0.133221295541,-3.8285517011e-07,2.90883970018e-06,-2.84471702229e-06,0.0,4.65294462958,3.36710160481,True,9.30989826,1.19340218492,0.0565956787362
2561,0.008192,60,1.231,6010,0.04,0.036,-0.03,60,-0.000231,0.00045,3.23941344,0.03,1.094,0.062,1.377,2561,K02561.01,0.43,-0.035,7259298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323512315289,0.285426594097,-0.226474466415,66.9837988754,0.00374964545824,-0.00364481660267,3.23941936566,1.70612895287e-05,-1.56137723581e-05,0.00819108511484,0.000373961668207,-0.00032140929219,1.39054597426,0.356872982798,-0.548948894177,2.52059420839,0.120462802703,-0.12036069895,-2.45104817298e-07,2.19569705773e-06,-2.17529965666e-06,0.0,3.9912636336,2.52059420839,,3.23941344,1.22942453814,0.0632354198303
2563,0.0118,60,2.454,6174,0.062,0.031,-0.01,60,-0.000557,0.002211,23.4774101,0.02,1.375,0.301,1.907,2563,K02563.01,0.2,-0.045,5175024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317843347041,0.304070738718,-0.221825719809,78.3601605317,0.00948150128393,-0.0117262372486,23.4773234806,0.000267717726082,-0.000245109448937,0.0110913305328,0.000490773799914,-0.000409915030596,0.545866850279,0.139254865575,-0.226199579443,6.65915794549,0.328637746757,-0.301866952703,-1.52097106075e-07,1.97019406788e-06,-1.92274359194e-06,0.0,9.96899023327,6.65915794549,True,23.4774101,2.30547723853,0.119921244391
2563,0.00684,60,1.424,6174,0.062,0.031,-0.01,60,-0.000264,0.000528,6.26139139,0.02,1.375,0.095,1.907,2563,K02563.02,0.2,-0.045,5175024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32294000737,0.289754967526,-0.22470845917,66.2279469286,0.0118226085062,-0.0132447520119,6.26142650304,0.000111393125395,-0.000102217595086,0.006686053397,0.000433715904473,-0.000411603600244,0.405545460625,0.186520944421,-0.169530011789,4.64332305901,0.48501701219,-0.420253650788,-2.9614121442e-07,2.15676957881e-06,-2.07544504012e-06,0.0,6.41689193731,4.64332305901,True,6.26139139,1.38978311726,0.0987936402565
2564,0.013379,60,2.836,6137,0.062,0.025,-0.01,60,-0.000491,0.000495,66.5579057,0.01,1.18,0.137,1.943,2564,K02564.01,0.17,-0.023,9026749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316716909519,0.269630289423,-0.215437491193,114.32347674,0.00976018745473,-0.0116559020799,66.5576045246,0.000948266110029,-0.000905682511373,0.0134314600611,0.000544094601882,-0.000421399508531,0.42023643905,0.0777832692125,-0.155052015101,10.3970263414,0.260450154188,-0.280302336377,-6.28212043842e-08,2.38706977423e-06,-2.41762390208e-06,0.0,14.8945715797,10.3970263414,,66.5579057,2.84460863197,0.13671899496
2581,0.00935,60,0.904,5483,0.022,0.014,-0.06,60,-0.000427,0.000508,12.73726137,0.04,0.984,0.05,0.886,2581,K02581.01,1.38,-0.019,11818872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317257819483,0.278547072837,-0.218155372632,69.0211372152,0.00911547540386,-0.00890653498871,12.7371570863,0.000132851250379,-0.000140762554203,0.0092087592162,0.000548959043586,-0.000506942238373,2.56908819271,0.907619921957,-0.979345694017,3.22651481149,0.235313838312,-0.233700176071,-1.09614542918e-06,3.79292756438e-06,-3.7878903518e-06,0.0,4.27080850012,3.22651481149,,12.73726137,0.889326712545,0.0555629799784
2583,0.006299,60,0.66,5606,0.023,0.034,-0.06,60,-0.000458,0.000135,3.03266154,0.06,0.975,0.035,0.96,2583,K02583.01,1.12,-0.034,10387742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327701791045,0.283836286787,-0.226468767191,67.0686231618,0.00379527644807,-0.00398915366279,3.03266585726,1.43626291709e-05,-1.36242510238e-05,0.0060063577994,0.000324526922272,-0.000278113979784,3.80621488493,1.35018676783,-1.52087629047,1.74646996855,0.124242814538,-0.123867154233,2.06193209806e-07,1.22224842487e-06,-1.22342640236e-06,0.0,2.83778668931,1.74646996855,True,3.03266154,0.628505280129,0.0349412832205
2585,0.007764,60,0.968,5951,0.028,0.024,-0.03,60,-0.000316,0.000284,5.34185804,0.03,0.874,0.044,1.141,2585,K02585.01,0.59,-0.023,7673841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.320573058005,0.27969519709,-0.221435827498,69.3169901964,0.00602408359181,-0.00711706698677,5.34182608849,4.2348991836e-05,-4.14919184308e-05,0.00777101581835,0.000337287517231,-0.00028221514675,0.844608558017,0.215756182645,-0.322452898467,3.52472633896,0.158207832222,-0.16645029963,-1.36475597524e-07,1.1542392906e-06,-1.15491491853e-06,0.0,4.2435033621,3.52472633896,False,5.34185804,0.966473466313,0.0452389210296
